dataset,term,ratio_code,imputation_method,window_idx,distribution_gap,smape,smape_diff_vs_clean,prediction_mode,y_value
OpenElectricity_NEM_5T,long,020,forward,0,1.6277162356413628,17.241462112336663,0.1797340187066574,forward,0.1797340187066574
OpenElectricity_NEM_5T,long,020,forward,1,1.5174586524289706,19.718310634224967,0.20031257100044542,forward,0.20031257100044542
OpenElectricity_NEM_5T,long,020,forward,2,2.430621838784988,21.339698450528676,-0.8145505405617932,forward,-0.8145505405617932
OpenElectricity_NEM_5T,long,020,forward,3,1.660101980760552,25.902488782620487,0.0014509444304060537,forward,0.0014509444304060537
OpenElectricity_NEM_5T,long,020,forward,4,1.302516108325714,22.070870296507245,0.3583029377998628,forward,0.3583029377998628
OpenElectricity_NEM_5T,long,020,forward,5,1.691989265249168,19.09606614752679,-0.5390744658865074,forward,-0.5390744658865074
OpenElectricity_NEM_5T,long,020,forward,6,1.4932577475142044,19.44849741320989,-0.4826682140901397,forward,-0.4826682140901397
OpenElectricity_NEM_5T,long,020,forward,7,1.6217389466318488,16.215482030374456,-2.8059914304676035,forward,-2.8059914304676035
OpenElectricity_NEM_5T,long,020,forward,8,1.3966897182402451,19.659793779321646,0.5088767266670651,forward,0.5088767266670651
OpenElectricity_NEM_5T,long,020,forward,9,1.5312772980251388,22.169257204648517,0.11532640575688902,forward,0.11532640575688902
OpenElectricity_NEM_5T,long,020,forward,10,1.9746988814029798,21.230081275768114,0.10362862242627457,forward,0.10362862242627457
OpenElectricity_NEM_5T,long,020,forward,11,1.4956786289682193,22.44089136769488,0.44229386973834295,forward,0.44229386973834295
OpenElectricity_NEM_5T,long,020,forward,12,1.3675365406777242,18.92185066385543,0.5854803713537322,forward,0.5854803713537322
OpenElectricity_NEM_5T,long,020,forward,13,1.8686273320671059,21.16845410752698,1.3007329755254062,forward,1.3007329755254062
OpenElectricity_NEM_5T,long,020,forward,14,2.5582509581493533,18.42426004824057,0.6634830121934385,forward,0.6634830121934385
OpenElectricity_NEM_5T,long,020,forward,15,1.2595354196273307,20.666597476053354,0.12655069854361756,forward,0.12655069854361756
OpenElectricity_NEM_5T,long,020,forward,16,1.2699558176821066,19.094639799544776,-3.829282275494613,forward,-3.829282275494613
OpenElectricity_NEM_5T,long,020,forward,17,1.8368914002760426,25.66208409734212,-0.7849658450496655,forward,-0.7849658450496655
OpenElectricity_NEM_5T,long,020,forward,18,1.9530180144310865,20.50935095671366,1.173975505040417,forward,1.173975505040417
OpenElectricity_NEM_5T,long,020,forward,19,1.8223113591411304,18.344258130086043,-0.3472673723196742,forward,-0.3472673723196742
OpenElectricity_NEM_5T,long,030,forward,0,1.5479026087653862,17.47555157982667,0.41382348619666587,forward,0.41382348619666587
OpenElectricity_NEM_5T,long,030,forward,1,1.7903763110816837,19.68193331810289,0.1639352548783677,forward,0.1639352548783677
OpenElectricity_NEM_5T,long,030,forward,2,1.7901509411418965,19.08807209601824,-3.0661768950722283,forward,-3.0661768950722283
OpenElectricity_NEM_5T,long,030,forward,3,1.9004256858097577,25.272971060977838,-0.6280667772122435,forward,-0.6280667772122435
OpenElectricity_NEM_5T,long,030,forward,4,1.8919722125913565,21.933502108047545,0.220934749340163,forward,0.220934749340163
OpenElectricity_NEM_5T,long,030,forward,5,2.0261227872156837,21.27494066127957,1.6398000478662702,forward,1.6398000478662702
OpenElectricity_NEM_5T,long,030,forward,6,1.4694921588045038,20.04288784909242,0.111722221792391,forward,0.111722221792391
OpenElectricity_NEM_5T,long,030,forward,7,1.269178286318715,18.691862048213405,-0.3296114126286547,forward,-0.3296114126286547
OpenElectricity_NEM_5T,long,030,forward,8,1.52100525832364,17.03910412573882,-2.1118129269157606,forward,-2.1118129269157606
OpenElectricity_NEM_5T,long,030,forward,9,1.77176873364122,21.8488358817293,-0.2050949171623273,forward,-0.2050949171623273
OpenElectricity_NEM_5T,long,030,forward,10,1.5778335745617091,23.02639254832957,1.8999398949877317,forward,1.8999398949877317
OpenElectricity_NEM_5T,long,030,forward,11,1.3560428141820338,21.84492330668331,-0.1536741912732289,forward,-0.1536741912732289
OpenElectricity_NEM_5T,long,030,forward,12,1.9826872591181632,18.758236036445197,0.4218657439434992,forward,0.4218657439434992
OpenElectricity_NEM_5T,long,030,forward,13,1.8015817146754205,20.821129457892084,0.9534083258905106,forward,0.9534083258905106
OpenElectricity_NEM_5T,long,030,forward,14,2.2485895342596414,19.56019047876548,1.7994134427183504,forward,1.7994134427183504
OpenElectricity_NEM_5T,long,030,forward,15,1.3599957398266558,19.555604376631063,-0.9844424008786739,forward,-0.9844424008786739
OpenElectricity_NEM_5T,long,030,forward,16,1.7762468347638336,24.299191677964814,1.3752696029254246,forward,1.3752696029254246
OpenElectricity_NEM_5T,long,030,forward,17,1.7388701561461959,26.5404190688263,0.09336912643451356,forward,0.09336912643451356
OpenElectricity_NEM_5T,long,030,forward,18,2.0698422430292887,20.839475371306584,1.5040999196333402,forward,1.5040999196333402
OpenElectricity_NEM_5T,long,030,forward,19,2.546306573214544,17.38886662715235,-1.3026588752533677,forward,-1.3026588752533677
OpenElectricity_NEM_5T,long,010,linear,0,1.7425090391029867,17.33473366969849,0.27300557606848486,linear,0.27300557606848486
OpenElectricity_NEM_5T,long,010,linear,1,2.0190593773126735,19.720773324305483,0.2027752610809621,linear,0.2027752610809621
OpenElectricity_NEM_5T,long,010,linear,2,1.412076483007053,21.884170502712156,-0.2700784883783136,linear,-0.2700784883783136
OpenElectricity_NEM_5T,long,010,linear,3,1.2337418578257457,25.957193277322236,0.05615543913215504,linear,0.05615543913215504
OpenElectricity_NEM_5T,long,010,linear,4,1.3249685487616725,21.50944691919673,-0.20312043951065206,linear,-0.20312043951065206
OpenElectricity_NEM_5T,long,010,linear,5,1.5492881424999714,19.236815805236876,-0.39832480817642235,linear,-0.39832480817642235
OpenElectricity_NEM_5T,long,010,linear,6,1.2656233658535685,20.135568250634268,0.2044026233342393,linear,0.2044026233342393
